group,item
41050,8675
41051,8675
41052,8675
41053,8675
41054,8675
41055,8675
41056,8675
41057,8675
41058,8675
41059,8675
41060,8675
41062,8675
41064,8675
41065,8675
41066,8675
41067,8675
41068,8675
41069,8675
41070,8675
41071,8675
41072,8675
41074,8675
41075,8675
41076,8675
41077,8675
41078,8675
41079,8675
41081,8675
41082,8675
41083,8675
41084,8675
41085,8675
41086,8675
41087,8675
41088,8675
41089,8675
41090,8675
41092,8675
41093,8675
41094,8675
41095,8675
41096,8675
41097,8675
41098,8675
41099,8675
41100,8675
41102,14323
41103,14323
41104,14323
41106,4967
41107,4967
41108,4967
41110,3354
41112,3354
41113,8614
41114,8614
41115,8614
41116,8614
41117,8614
41118,8614
41119,8614
41121,8614
41122,8614
41123,8614
41124,8614
41125,8614
41126,8614
41127,8614
41128,8614
41129,8614
41130,8614
41131,8614
41132,8614
41133,8614
41134,8614
41135,8614
41136,8614
41137,8614
41138,8614
41139,8614
41140,8614
41141,8614
41143,8614
41144,8614
41145,8614
41146,8614
41147,8614
41148,8614
41150,8614
41152,8614
41154,8614
41157,6489
41158,6489
41160,5663
41161,13611
41163,3825
41164,3825
41166,3825
41167,3825
41168,3825
41169,3825
41170,3825
41171,3825
41172,3825
41173,3825
41174,3825
41175,3825
41176,3825
41177,3825
41178,3825
41179,3825
41181,3825
41184,3825
41185,3825
41186,3825
41187,3825
41188,12844
41189,12844
41190,10808
41192,10738
41193,10738
41195,2889
41196,8988
41197,8988
41199,8198
41200,12262
41201,12262
41202,12262
41203,13540
41204,13540
41205,14327
41206,14327
41207,14327
41208,14327
41209,14327
41211,7608
41212,7608
41213,7608
41214,14328
41215,14328
41216,14328
41217,14328
41218,14328
41219,14328
41220,14328
41221,14328
41224,14328
41225,14328
41226,4823
41227,4823
41228,4823
41229,4823
41230,4823
41231,4823
41232,4823
41233,4823
41236,4823
41237,4823
41239,4823
41240,4823
41241,4823
41242,4823
41243,10907
41244,10907
41245,10907
41246,12590
41247,12590
41248,12590
41249,12590
41250,12590
41251,12590
41252,12590
41253,12590
41255,12590
41256,12590
41257,4576
41258,4576
41259,4576
41261,4576
41262,4576
41263,4576
41264,11247
41265,14329
41266,14329
41267,14329
41268,5758
41270,5758
41271,5758
41272,5758
41273,5758
41275,5758
41276,5758
41277,5758
41279,5758
41280,5758
41281,9845
41283,12202
41284,4369
41285,4369
41287,4369
41288,4369
41289,4369
41291,4369
41292,4369
41293,4369
41295,4369
41297,4369
41298,4369
41302,12514
41303,14211
41304,2052
41305,2052
41308,13813
41309,13813
41310,13813
41311,13813
41312,13813
41313,13813
41314,13813
41315,13813
41316,13813
41317,13813
41318,13813
41319,13813
41320,13813
41322,13813
41324,13813
41325,13813
41326,13813
41327,13813
41328,13813
41329,13813
41330,14330
41331,14330
41332,14330
41333,9580
41334,9580
41335,9580
41336,9580
41337,9580
41338,469
41339,469
41340,469
41341,469
41342,469
41343,469
41344,469
41345,469
41346,469
41350,8532
41351,8532
41353,8532
41354,8532
41355,6247
41356,6247
41358,12277
41359,12277
41360,7474
41361,12375
41362,12375
41363,6087
41364,10329
41365,10329
41366,10329
41368,11640
41370,1484
41371,1484
41376,1344
41377,1344
41378,1344
41379,1344
41380,1344
41381,1344
41382,1344
41383,1344
41384,1344
41385,1344
41386,1344
41387,1344
41388,1344
41389,1344
41390,1344
41391,1344
41393,1344
41395,1344
41396,1344
41397,1344
41400,1344
41401,1344
41402,1344
41403,1344
41404,1344
41405,7920
41406,7920
41408,7920
41409,7920
41410,7920
41412,7920
41414,7920
41416,7920
41418,7920
41419,7920
41421,7920
41422,1725
41423,9399
41425,52
41426,52
41427,3699
41428,3699
41432,3699
41433,3699
41436,3699
41437,3699
41439,3699
41441,3699
41442,3699
41443,3699
41444,3699
41445,3699
41447,3699
41448,3699
41449,8049
41450,8049
41452,8049
41453,8049
41454,8049
41456,252
41457,691
41458,691
41459,691
41460,691
41461,691
41463,691
41464,691
41465,691
41467,691
41468,691
41469,691
41471,691
41472,691
41474,691
41476,691
41477,691
41478,9369
41479,9369
41480,9369
41481,9369
41482,9369
41483,9369
41484,12546
41485,12546
41486,12546
41487,12546
41489,12546
41490,12546
41491,12546
41492,12546
41493,10566
41494,10566
41495,10566
41496,10566
41498,2668
41501,12980
41502,12980
41503,8816
41505,8816
41506,8816
41507,2801
41509,2801
41510,2801
41511,2801
41513,13477
41514,13477
41515,1576
41518,1576
41520,1576
41521,1576
41523,1576
41524,1576
41526,1576
41527,1576
41528,1576
41529,14339
41530,14339
41531,14339
41532,14339
41533,14340
41534,14340
41537,14341
41538,14341
41539,14341
41540,14341
41541,14341
41542,4310
41543,4310
41544,4310
41545,12044
41546,12044
41547,12044
41548,11756
41549,11756
41551,11756
41553,11756
41554,11756
41555,11756
41556,11756
41557,11756
41558,11756
41559,11756
41560,11756
41562,11756
41564,14342
41565,14342
41566,14342
41567,8799
41568,8799
41569,8799
41571,8799
41572,8799
41574,3219
41575,3219
41577,14344
41578,14344
41579,14344
41580,14344
41581,14344
41582,11622
41583,11622
41584,10508
41585,2742
41586,2742
41587,12494
41588,12494
41590,8850
41591,8850
41592,8850
41593,11083
41594,14345
41595,14345
41596,14345
41597,14345
41598,14345
41599,14345
41600,14345
41601,14345
41602,14345
41603,14213
41605,14213
41606,14213
41609,9042
41611,9042
41612,9042
41613,9042
41614,9042
41615,9042
41616,9042
41617,253
41619,995
41620,995
41621,995
41622,995
41623,995
41624,995
41625,995
41628,995
41630,14347
41631,14347
41632,14347
41633,14347
41634,14348
41635,14348
41636,14348
41637,14348
41638,14348
41639,10493
41640,10493
41641,10493
41642,14349
41643,14349
41644,14349
41645,14350
41646,14350
41647,14350
41648,14350
41649,14350
41650,5868
41652,13659
41653,13659
41655,13659
41656,13659
41657,13659
41660,13659
41661,14351
41662,14351
41663,14351
41665,4254
41668,10325
41669,10325
41670,10325
41671,10325
41672,10325
41673,10325
41674,10325
41675,10325
41676,10325
41677,10325
41678,10325
41679,10325
41680,10325
41681,10325
41682,10325
41683,10325
41684,10325
41685,10325
41686,10325
41687,10325
41688,10325
41690,10325
41693,10325
41695,11006
41696,11006
41697,11006
41698,10454
41701,10454
41706,14127
41707,14127
41710,4255
41711,4255
41715,4255
41717,13699
41718,13699
41719,13699
41721,13699
41722,13699
41723,13699
41724,13699
41725,13699
41726,13699
41727,13699
41728,13699
41729,13699
41731,13699
41732,520
41733,520
41736,520
41737,520
41738,520
41739,758
41741,13044
41742,13044
41743,13044
41745,13044
41748,11443
41749,11443
41750,5528
41751,5528
41752,5528
41753,5528
41755,5528
41756,5528
41757,5528
41758,5528
41759,5528
41761,14354
41762,14354
41763,14354
41764,14354
41767,8432
41768,8432
41769,8432
41770,8432
41775,1485
41777,1485
41778,1485
41779,1485
41781,14355
41782,14355
41783,14355
41784,4827
41785,7168
41787,7168
41788,7168
41789,944
41790,14356
41791,14356
41792,14356
41793,14356
41794,14356
41795,14356
41796,14356
41797,7833
41798,11718
41799,11718
41800,11718
41801,11718
41803,11718
41804,11718
41805,11718
41806,11718
41807,11718
41808,11718
41809,11718
41810,11718
41811,11718
41812,11718
41813,11718
41814,11718
41815,11718
41816,11718
41817,11718
41818,11718
41819,4605
41820,4605
41821,4605
41822,4605
41824,2439
41826,2439
41827,2439
41828,2439
41830,2439
41831,2439
41832,8194
41833,8194
41834,8194
41835,4089
41837,4089
41839,4089
41840,4089
41841,4089
41843,4089
41844,14357
41845,14357
41846,14357
41847,9721
41848,1109
41852,1109
41855,1109
41859,1109
41861,14358
41862,14358
41863,14358
41864,2818
41865,13587
41866,13587
41867,13587
41868,7101
41869,7101
41870,7101
41871,3638
41872,3638
41874,14359
41875,14359
41876,14359
41877,14359
41881,254
41882,8245
41883,14361
41884,14361
41885,14361
41886,13478
41887,13478
41888,13478
41889,11212
41890,11212
41891,11212
41892,11212
41893,9444
41894,9444
41895,7373
41896,7373
41899,8743
41900,8743
41902,8743
41903,8743
41904,8743
41907,13583
41908,13583
41909,13583
41911,8919
41912,14362
41913,14362
41914,14362
41915,14362
41916,14362
41917,14362
41918,13287
41919,13287
41920,13287
41921,13287
41922,13287
41923,13287
41924,5089
41926,7899
41928,7899
41930,7899
41933,7899
41935,14363
41937,6615
41938,12753
41939,12753
41940,12753
41941,12753
41942,12753
41943,12753
41944,12753
41945,12753
41946,12753
41947,12753
41948,12753
41949,12753
41950,12753
41951,13370
41952,13370
41954,4167
41955,14364
41956,14364
41957,14364
41958,14364
41959,14365
41965,2119
41966,2119
41967,2119
41968,8423
41969,8423
41970,2161
41972,2161
41976,255
41977,11108
41978,11108
41979,4060
41980,4060
41981,13544
41982,13544
41983,13544
41984,11475
41988,5149
41990,5149
41993,14371
41994,14371
41995,14371
41996,14371
41999,6248
42000,6417
42001,6417
42002,6417
42003,10633
42004,10633
42005,759
42006,6079
42007,6079
42008,10192
42009,10192
42010,10192
42011,12311
42012,12311
42013,13433
42014,13433
42015,14372
42017,14372
42019,12574
42020,12574
42021,12574
42022,12574
42023,12574
42024,12574
42025,8783
42026,8783
42027,8783
42028,8783
42029,8783
42030,6305
42032,2701
42034,13180
42036,13180
42037,13180
42038,13180
42039,12984
42040,12984
42041,12984
42043,12984
42044,14375
42045,14375
42046,14375
42048,14375
42049,14375
42050,14375
42051,14375
42052,14375
42053,14375
42055,14375
42056,14375
42057,14375
42058,14375
42059,14375
42060,14375
42061,14375
42062,14375
42063,14375
42064,14375
42065,14375
42066,14375
42067,14375
42068,14375
42069,14375
42071,14375
42072,14375
42073,14375
42074,14375
42075,3077
42076,3077
42077,3077
42078,3077
42080,4639
42081,4639
42082,4639
42083,2528
42084,2528
42085,12622
42088,2341
42090,10705
42091,10705
42095,10705
42096,53
42097,53
42098,53
42099,53
42100,53
42102,53
42104,53
42105,3824
42107,3824
42108,3824
42109,3824
42110,3824
42111,7949
42114,4467
42116,4467
42117,4467
42118,4467
42119,12192
42121,12192
42122,14247
42123,14247
42124,14247
42126,14247
42127,14247
42130,14247
42131,14247
42132,14247
42133,5484
42134,14379
42135,14379
42136,14379
42137,7808
42139,1486
42140,1486
42142,1486
42143,1486
42144,1486
42145,1486
42146,1486
42147,1486
42148,2911
42149,2911
42151,4153
42152,4153
42153,4153
42155,8667
42157,14380
42158,14380
42159,14380
42160,14380
42161,14380
42162,14380
42163,14380
42164,14380
42165,14380
42166,14380
42168,14380
42169,14380
42170,14380
42171,14380
42173,14380
42174,14380
42175,996
42176,996
42177,996
42179,996
42180,11551
42181,13378
42183,13378
42184,13378
42185,11032
42187,11032
42188,2743
42189,2743
42192,2743
42193,2743
42195,2743
42198,2743
42199,9158
42200,9158
42201,9158
42202,618
42203,3516
42204,3516
42205,8601
42206,8601
42207,8021
42208,4460
42211,4206
42212,4206
42213,4206
42214,4206
42215,4206
42216,4206
42217,4206
42218,4206
42220,4206
42221,4564
42222,4564
42223,4564
42224,4564
42225,2475
42226,2475
42227,6479
42229,6479
42232,6479
42234,2250
42235,13333
42236,13333
42238,9846
42240,9846
42241,9846
42242,8330
42243,8330
42244,5334
42245,5334
42246,4968
42249,4968
42250,4968
42251,4222
42252,4222
42255,4222
42256,4222
42260,9489
42261,9489
42262,9489
42263,9489
42265,4969
42267,9821
42268,9821
42270,9821
42271,9821
42272,9821
42273,9821
42274,9821
42275,9821
42276,9821
42278,3582
42279,3582
42281,3582
42282,14091
42283,14091
42284,14091
42285,14091
42286,14091
42287,14091
42288,14091
42289,14091
42290,14091
42291,14091
42292,13550
42293,13550
42294,14382
42295,14382
42296,14382
42300,7961
42302,7961
42303,7961
42305,7961
42307,7961
42308,7961
42309,7961
42314,7961
42315,7961
42316,7961
42318,7961
42321,7961
42323,7961
42324,7961
42326,7961
42327,7961
42331,7961
42332,7961
42335,7961
42336,7961
42338,7961
42341,7961
42348,7961
42352,14383
42353,14383
42356,9159
42357,9159
42359,13178
42361,14107
42362,14107
42363,14107
42364,9930
42365,9930
42369,12134
42370,12134
42372,1997
42373,9627
42374,9627
42375,9627
42376,9627
42377,9627
42378,9627
42379,9627
42380,9627
42381,9627
42382,9627
42384,9627
42385,10253
42387,10253
42388,10253
42389,10253
42390,10253
42391,14085
42392,14085
42393,14085
42394,14085
42395,14085
42396,8056
42397,8056
42398,13634
42399,13634
42400,12977
42401,12977
42402,12977
42404,12977
42405,12977
42408,2239
42409,2239
42410,2239
42411,2239
42412,4145
42413,14386
42414,14386
42415,14386
42417,10458
42418,6547
42419,6547
42420,14387
42421,14387
42423,2263
42424,2263
42425,2263
42426,13620
42428,14388
42429,9897
42434,4111
42435,4111
42436,1258
42437,10793
42438,10793
42439,10793
42440,10793
42441,10793
42442,14390
42443,14390
42444,14390
42445,14390
42446,14390
42448,8762
42449,8762
42450,8762
42451,8762
42452,11506
42457,9347
42458,9347
42459,5192
42460,5192
42461,5192
42464,5192
42465,5192
42466,5192
42467,14392
42468,14392
42469,14392
42471,7038
42472,7038
42473,7994
42474,7994
42475,14393
42476,14393
42477,14393
42481,1438
42482,1438
42486,1438
42488,1438
42490,1438
42491,107
42494,107
42496,6725
42497,6725
42498,6054
42499,6054
42500,14395
42501,14395
42502,14395
42503,14395
42504,14396
42505,14396
42506,14396
42507,14396
42508,2623
42510,2623
42514,2623
42515,2623
42516,2623
42517,2623
42522,11239
42523,11239
42526,14398
42527,14398
42528,14398
42529,10748
42531,10748
42533,10748
42534,10748
42535,10748
42536,10748
42538,10748
42540,10748
42541,10748
42542,7021
42543,7021
42546,7021
42547,9652
42548,9652
42550,9652
42551,9652
42552,9652
42553,5005
42554,5005
42555,5005
42556,5005
42557,5005
42558,5005
42559,5005
42560,5005
42561,5005
42562,5005
42564,5005
42568,13588
42569,9446
42570,9446
42573,3880
42574,7239
42575,7239
42576,7239
42577,12483
42578,12483
42579,99
42580,99
42581,99
42582,99
42583,99
42584,99
42585,99
42586,99
42587,99
42588,99
42589,99
42590,99
42591,99
42592,99
42593,99
42597,99
42599,99
42601,14401
42602,14401
42603,14401
42604,14402
42605,14402
42606,14402
42607,3894
42611,5267
42613,5267
42614,5267
42615,5267
42616,5267
42617,5267
42618,4908
42619,10187
42620,10187
42621,10352
42623,12929
42624,12929
42627,4689
42628,4689
42630,4689
42632,4689
42633,4689
42634,2143
42635,2143
42636,12272
42637,12272
42638,12272
42639,12272
42640,4671
42644,256
42647,2744
42650,2744
42652,2744
42653,2744
42654,5206
42655,5206
42656,5206
42657,5206
42658,5206
42659,5206
42660,6900
42661,14405
42664,14405
42666,14405
42668,1185
42671,1185
42672,1185
42674,1185
42677,14406
42678,14406
42679,14406
42680,11805
42681,11805
42682,11805
42683,5433
42685,5433
42686,14407
42687,14407
42688,14407
42689,5264
42690,5264
42691,5264
42692,5264
42693,5264
42696,3355
42700,3355
42703,3355
42704,3355
42706,3355
42707,3355
42709,3355
42710,3355
42715,6463
42716,6463
42717,5869
42718,1355
42720,1355
42721,1355
42723,14408
42724,14408
42725,14408
42726,14408
42727,14409
42728,14409
42729,14409
42731,13533
42732,13533
42734,2942
42735,2942
42736,2942
42737,2942
42738,2942
42740,14411
42741,14411
42742,14411
42743,5838
42745,5838
42746,4015
42747,4015
42748,2786
42751,2786
42752,2786
42753,2786
42754,2786
42755,2786
42760,2786
42761,2786
42764,10794
42765,10794
42766,10794
42767,10794
42768,10794
42769,10794
42770,10794
42771,10794
42772,6342
42774,6342
42777,4831
42778,4831
42779,4831
42780,4831
42781,4831
42782,4831
42783,11092
42784,11092
42785,11092
42786,5650
42787,5650
42788,5650
42789,10984
42790,10984
42791,10984
42793,10984
42795,1487
42797,1487
42798,1487
42800,1998
42802,1998
42804,7420
42806,7420
42807,7420
42808,7420
42809,7420
42810,7420
42811,7420
42812,3945
42813,257
42814,3866
42815,3866
42816,12747
42817,12747
42818,12747
42819,12747
42820,12747
42821,12747
42823,12747
42824,6899
42825,6899
42826,6899
42827,6899
42829,6899
42830,9334
42831,9334
42832,9334
42833,5956
42834,5956
42835,5956
42836,5956
42837,5956
42840,5956
42841,5956
42842,3124
42843,3124
42844,3124
42845,3124
42846,4909
42847,4909
42848,4909
42849,14412
42850,14412
42851,14412
42852,14412
42853,14412
42854,14412
42855,14412
42856,8422
42857,8422
42859,3811
42860,8082
42861,8082
42862,1488
42863,1488
42868,1488
42871,6119
42872,6119
42873,6119
42874,6119
42875,6119
42876,6119
42877,6119
42879,6119
42880,6119
42881,6119
42882,6119
42884,6119
42885,6119
42886,6119
42889,1489
42890,1489
42891,6418
42893,1865
42894,1865
42895,1865
42896,1865
42897,1865
42898,4788
42899,4788
42900,4788
42902,4788
42903,4788
42904,4788
42905,4788
42908,4788
42909,4788
42910,14413
42911,14413
42912,14413
42913,14413
42915,1752
42917,1752
42919,5651
42920,14321
42923,14414
42924,14414
42926,3178
42927,3178
42928,3178
42929,3178
42930,3178
42931,3178
42932,3178
42933,3178
42934,3178
42935,3178
42939,12789
42940,5932
42941,5932
42942,5932
42944,2603
42945,2603
42947,2603
42950,2603
42952,2603
42953,2603
42954,2603
42955,2603
42956,2837
42957,2837
42958,2837
42959,12128
42960,12128
42961,12128
42962,5434
42965,12016
42966,12016
42967,12016
42968,12016
42970,14417
42971,14417
42972,14417
42973,14417
42974,14417
42975,14417
42976,14417
42977,14417
42978,13624
42980,13624
42981,13624
42982,13624
42983,13624
42984,13624
42985,13624
42987,14418
42988,14418
42990,14418
42991,6797
42992,3949
42994,3949
42995,3949
42996,3949
42998,3949
42999,3949
43000,3949
43001,3949
43002,3949
43003,3949
43004,3949
43005,3949
43008,54
43009,54
43010,54
43013,54
43016,13863
43017,13863
43018,258
43019,14420
43020,14420
43021,14420
43022,10964
43024,10964
43025,14421
43026,14421
43027,14421
43028,7687
43029,7687
43030,7687
43032,7687
43035,7687
43036,7687
43038,7687
43040,7687
43041,10930
43042,8083
43043,8083
43044,8083
43045,8083
43046,8083
43048,8083
43050,13767
43053,13767
43054,13767
43056,13767
43057,13767
43058,12801
43059,12801
43060,12801
43062,6295
43063,6295
43064,6295
43065,6295
43066,6295
43068,13148
43069,13148
43070,13148
43071,13148
43074,1999
43075,1490
43076,1490
43077,1490
43078,1490
43079,1490
43083,1490
43084,8489
43085,8489
43086,8489
43087,8489
43088,8489
43090,8489
43091,8489
43092,8489
43094,8489
43095,8489
43097,8489
43100,8489
43101,8489
43102,8489
43103,8489
43105,13584
43106,6478
43107,6478
43111,12072
43112,12072
43114,12072
43115,12072
43116,12072
43117,3907
43118,3907
43119,6895
43120,6895
43121,6895
43123,6895
43126,3583
43128,3583
43129,3583
43130,3583
43131,3583
43132,2677
43133,2677
43134,2677
43135,2677
43136,2677
43137,2677
43139,2677
43145,2677
43146,2677
43147,2677
43148,2677
43149,2677
43150,2677
43151,2677
43152,2677
43153,10426
43154,14288
43155,14288
43157,5895
43159,5070
43160,3710
43161,3710
43162,9074
43165,3337
43166,3337
43171,3337
43176,8439
43183,1291
43186,1291
43187,1291
43188,1291
43189,1291
43191,1291
43192,1291
43193,667
43194,667
43195,667
43196,667
43198,14424
43200,14424
43204,2529
43206,9231
43207,9231
43208,10892
43210,10892
43211,10892
43212,10892
43213,10892
43216,10892
43217,10892
43218,10892
43219,10892
43220,10892
43223,2245
43225,2245
43226,2245
43227,2245
43229,9308
43230,9308
43231,9308
43232,9308
43233,9308
43234,9308
43235,9308
43236,9308
43237,9308
43238,9308
43239,9308
43240,9308
43241,9308
43243,9308
43244,9308
43245,9308
43246,9308
43247,9308
43250,9308
43251,9308
43252,9308
43253,9308
43254,452
43255,452
43256,452
43258,452
43259,11987
43260,11987
43261,11987
43262,11987
43265,11987
43266,11987
43267,11987
43268,11987
43269,11987
43271,11987
43272,11987
43273,11987
43274,11987
43275,3997
43277,3997
43278,3997
43279,13005
43280,13005
43281,13005
43282,9952
43284,9952
43285,9952
43286,9952
43287,9952
43289,9952
43290,9878
43291,3255
43292,3255
43293,5738
43294,5738
43295,5738
43298,5738
43299,3739
43300,3739
43301,3739
43302,1569
43304,1569
43305,1569
43307,1569
43308,1569
43309,1569
43312,1569
43313,1569
43314,1569
43316,1569
43319,3433
43321,3433
43322,3433
43323,3433
43325,3433
43327,3433
43328,3433
43329,2530
43330,2530
43333,14426
43334,14426
43335,14426
43337,6107
43338,6107
43339,14427
43341,14427
43345,14427
43347,10638
43348,10638
43349,7991
43350,7991
43351,5478
43352,5478
43353,5478
43354,10255
43355,5532
43356,5532
43357,5532
43358,5532
43359,259
43360,6482
43361,6482
43364,14428
43365,14428
43367,7180
43368,7180
43369,7180
43370,7180
43371,7180
43372,7180
43373,7180
43374,7180
43375,7180
43376,7180
43378,9232
43379,9232
43381,9232
43382,11559
43383,11559
43384,11559
43385,11559
43386,11559
43387,12873
43388,3247
43390,3247
43393,3247
43394,4820
43395,4820
43397,10025
43398,10025
43399,10025
43400,10025
43401,7982
43402,7982
43403,7982
43404,7982
43405,7982
43406,14432
43407,14432
43408,14432
43409,13657
43410,13657
43411,13657
43413,1914
43414,1598
43415,1598
43416,10464
43418,14433
43420,14433
43421,14434
43422,14434
43423,14434
43424,12966
43425,12966
43427,12966
43428,12966
43429,14435
43430,14435
43431,14435
43432,14435
43433,1186
43435,1186
43436,1186
43437,1186
43439,1186
43440,1186
43441,1186
43442,1186
43444,1186
43447,1186
43448,1186
43450,1186
43451,1186
43452,5759
43455,5759
43457,5759
43458,14436
43459,14436
43460,14436
43461,14436
43462,14436
43464,14436
43465,14436
43466,55
43468,55
43469,55
43471,55
43472,55
43473,55
43474,55
43475,55
43476,55
43477,55
43478,55
43479,55
43480,55
43481,55
43484,55
43489,55
43491,55
43492,55
43493,568
43494,568
43495,568
43496,568
43498,2531
43499,2531
43500,14437
43501,14437
43502,14437
43503,14437
43506,14437
43508,14437
43509,14437
43510,14437
43511,14437
43512,14437
43513,14437
43514,14437
43515,11260
43517,7506
43518,7506
43519,7506
43520,5345
43521,5345
43522,5345
43523,5345
43524,6701
43526,6701
43527,6701
43528,13277
43529,13277
43530,13277
43531,13277
43532,10520
43533,10520
43535,10771
43538,6863
43541,14181
43545,14181
43546,14181
43547,14181
43549,14181
43550,4217
43551,4217
43555,4217
43556,4217
43559,4911
43560,13881
43561,13881
43562,13881
43563,13881
43564,13881
43565,13881
43566,13881
43567,14438
43568,14438
43569,14438
43570,11544
43572,8562
43573,8562
43574,8562
43576,5180
43577,7542
43578,7542
43579,4080
43580,9984
43581,9984
43582,9984
43583,9984
43584,9984
43585,9984
43586,9984
43587,9984
43588,9984
43589,9984
43591,260
43592,10236
43593,10236
43595,9179
43596,1715
43598,1715
43599,7323
43600,12271
43601,593
43602,593
43605,4354
43607,4354
43608,4354
43610,4354
43612,14440
43615,509
43616,509
43617,509
43619,509
43621,6662
43622,6662
43623,14441
43624,14441
43625,14441
43626,14441
43627,14441
43628,14441
43629,14441
43630,14441
43631,14441
43632,13013
43633,13013
43634,13013
43635,13013
43636,13013
43637,13002
43638,13002
43639,13002
43640,13576
43641,13576
43642,13576
43643,13576
43644,13576
43645,13576
43646,13061
43647,13061
43649,13061
43651,13061
43653,3195
43655,3195
43656,3195
43658,3711
43659,3711
43660,2992
43662,11807
43663,11807
43664,12817
43665,12817
43666,12817
43668,10307
43669,10307
43670,10307
43671,10307
43673,10307
43675,10307
43678,13139
43679,14443
43680,11679
43683,14385
43684,14385
43685,14385
43686,3325
43687,3325
43689,3325
43691,3325
43692,3325
43695,3325
43696,3325
43697,3325
43698,3325
43700,10069
43701,8359
43702,8359
43704,6263
43705,6263
43706,6263
43707,6263
43708,6263
43709,6263
43710,6263
43711,6263
43712,6263
43714,6263
43715,6263
43716,6263
43719,3873
43720,3873
43721,3873
43723,3873
43724,3873
43725,3873
43727,3873
43728,11099
43729,11099
43730,11099
43731,11099
43732,11099
43733,11099
43734,11099
43736,11099
43737,11099
43738,11099
43739,11099
43740,11099
43742,11099
43744,11099
43745,11099
43746,11099
43747,3356
43749,3356
43753,3356
43755,8372
43758,3084
43760,3084
43761,3084
43762,3084
43763,3084
43765,3084
43768,12234
43769,12234
43771,13811
43772,13811
43773,13811
43774,13811
43775,13811
43776,9088
43777,9088
43779,9088
43780,9088
43781,14446
43782,14446
43783,14446
43785,7858
43786,7858
43787,4606
43788,4606
43789,4606
43790,1338
43791,1338
43792,1338
43793,1338
43794,1338
43796,1338
43798,1338
43799,1338
43800,1338
43801,1338
43802,1338
43803,1338
43804,1338
43805,1338
43806,1338
43807,1338
43808,1338
43809,2053
43810,2053
43811,2053
43812,2053
43813,2053
43814,2053
43815,2053
43817,2053
43818,2053
43819,2053
43820,8764
43821,8764
43822,8340
43824,8340
43825,8340
43826,4016
43827,4016
43830,4016
43832,4016
43833,4016
43834,4016
43837,14447
43838,14447
43839,14447
43840,14447
43841,668
43842,7997
43843,7997
43844,9701
43847,14451
43848,14451
43849,14451
43850,14451
43851,14451
43852,14451
43853,11061
43855,11061
43856,11061
43857,11061
43858,11168
43859,11168
43862,261
43863,261
43864,11146
43865,6716
43866,14273
43867,14273
43868,8440
43869,4951
43870,5283
43873,5283
43874,5283
43875,5283
43877,5283
43878,5283
43880,10914
43881,10914
43882,7927
43883,3220
43885,3220
43886,3220
43887,3220
43888,3220
43889,3220
43891,7291
43892,7291
43894,7291
43895,7291
43896,7291
43897,7291
43899,7291
43901,7291
43902,7291
43903,470
43905,470
43906,470
43908,470
43909,470
43911,470
43912,470
43913,1851
43914,1851
43915,1851
43916,4640
43917,3624
43918,3624
43919,3624
43921,3624
43922,3624
43923,10660
43926,3264
43927,3264
43928,3264
43929,6320
43930,1624
43931,1624
43932,1624
43933,1624
43934,1624
43935,1624
43937,1624
43938,1624
43939,1624
43940,1624
43941,1624
43942,1624
43943,8612
43945,3379
43946,3379
43947,3379
43952,6321
43954,6321
43955,12836
43956,12836
43957,12836
43958,12836
43959,12836
43960,12836
43962,12836
43963,12836
43964,12836
43966,4607
43968,4607
43969,4607
43970,4607
43974,13091
43975,13091
43978,13091
43981,14081
43982,14081
43983,14081
43984,14081
43985,14081
43986,14081
43987,12557
43988,12557
43989,12557
43990,13448
43991,13448
43992,13448
43993,13448
43994,13448
43995,12678
43996,2787
43997,2787
43998,2787
43999,2787
44000,2787
44002,4970
44004,4970
44005,2930
44006,2930
44007,2930
44008,2930
44010,14456
44012,14456
44015,14456
44018,8660
44019,7432
44020,7432
44021,7432
44023,4742
44024,14457
44025,14457
44026,14457
44027,11817
44029,3740
44030,2890
44031,2890
44032,2890
44033,2890
44034,2890
44035,2890
44036,2890
44037,2890
44038,2890
44040,2890
44041,2890
44042,2890
44044,2890
44048,9689
44049,9689
44050,9689
44051,9689
44052,930
44053,930
44054,930
44055,6322
44058,6322
44060,14459
44061,14459
44062,14459
44063,14459
44064,14459
44065,12481
44066,12481
44067,12481
44069,12481
44071,12481
44072,14461
44073,14461
44074,14461
44075,14462
44076,14462
44077,14462
44079,12505
44080,12505
44081,14463
44082,14463
44083,14463
44084,14463
44085,14463
44086,12425
44087,12425
44090,7181
44091,7181
44092,7181
44094,7181
44095,7181
44097,7181
44098,7181
44100,7181
44101,7181
44102,7181
44103,7181
44104,3911
44105,3911
44107,3911
44109,3911
44110,3911
44111,3911
44112,13036
44114,14464
44115,14464
44116,14464
44117,14464
44118,13685
44119,13685
44120,13685
44121,13685
44122,5760
44124,5760
44126,5760
44128,6732
44129,6732
44130,6732
44131,6732
44132,6732
44133,6732
44134,6732
44137,6732
44140,3311
44141,3311
44142,3311
44143,3311
44145,3311
44147,4591
44148,4912
44151,4912
44152,4912
44153,4912
44154,4912
44155,4912
44156,6376
44157,6376
44158,6376
44161,13660
44163,14466
44164,14466
44165,14466
44166,10181
44167,10181
44168,10181
44169,10181
44170,10181
44172,10181
44173,10181
44175,10181
44176,10181
44177,10181
44178,2613
44179,2613
44182,2613
44183,2613
44184,2613
44185,6187
44186,6187
