group,user
271,15079.0
271,15080.0
271,15081.0
271,15082.0
271,15083.0
271,15084.0
271,15085.0
271,15086.0
271,15087.0
271,15088.0
271,15089.0
271,15090.0
271,15091.0
271,15092.0
271,15093.0
271,15094.0
271,15095.0
271,15096.0
271,15097.0
271,15098.0
271,15099.0
271,15100.0
271,15101.0
271,15102.0
271,15103.0
271,15104.0
271,561.0
271,15105.0
271,15106.0
271,15107.0
271,15108.0
271,15109.0
271,15110.0
271,6340.0
271,15111.0
271,15112.0
271,15113.0
271,15114.0
271,15115.0
271,15116.0
271,15117.0
271,15118.0
271,15119.0
271,15120.0
271,15121.0
271,15122.0
271,15123.0
271,15124.0
271,15125.0
271,15126.0
271,15127.0
271,15128.0
271,15129.0
271,15130.0
271,15131.0
271,15132.0
271,15133.0
271,15134.0
271,15135.0
271,15136.0
271,15137.0
271,15138.0
271,15139.0
271,15140.0
271,15141.0
271,15142.0
271,15143.0
271,15144.0
271,15145.0
271,15146.0
271,2496.0
271,15147.0
271,15148.0
271,15149.0
271,15150.0
271,15151.0
271,15152.0
271,15153.0
271,15154.0
271,15155.0
271,15156.0
271,15157.0
271,15158.0
271,15159.0
271,15160.0
271,15161.0
271,15162.0
271,15163.0
271,15164.0
271,15165.0
271,15166.0
271,15167.0
271,15168.0
271,15169.0
271,15170.0
271,15171.0
271,15172.0
271,15173.0
271,647.0
271,15174.0
271,1270.0
271,15175.0
271,15176.0
271,15177.0
271,15178.0
271,15179.0
271,15180.0
271,15181.0
271,15182.0
271,15183.0
271,15184.0
271,15185.0
271,15186.0
271,15187.0
271,15188.0
271,15189.0
271,15190.0
271,15191.0
271,15192.0
271,15193.0
271,6133.0
271,15194.0
271,15195.0
271,15196.0
271,6135.0
271,15197.0
271,15198.0
271,15199.0
271,15200.0
271,15201.0
271,15202.0
271,15203.0
271,15204.0
271,15205.0
271,15206.0
271,15207.0
271,15208.0
271,15209.0
271,15210.0
271,15211.0
271,15212.0
271,15213.0
271,15214.0
271,15215.0
271,701.0
271,15216.0
271,15217.0
271,15218.0
271,15219.0
271,15220.0
271,15221.0
271,15222.0
271,15223.0
271,15224.0
271,713.0
271,15225.0
271,15226.0
271,15227.0
271,15228.0
271,15229.0
271,15230.0
271,15231.0
271,15232.0
271,15233.0
271,15234.0
271,15235.0
271,15236.0
271,15237.0
271,15238.0
271,15239.0
271,6006.0
271,15240.0
271,15241.0
271,15242.0
271,15243.0
271,15244.0
271,15245.0
271,15246.0
271,15247.0
271,15248.0
271,6143.0
271,15249.0
271,15250.0
271,15251.0
271,15252.0
271,15253.0
271,15254.0
271,15255.0
271,15256.0
271,15257.0
271,15258.0
271,15259.0
271,15260.0
271,15261.0
271,15262.0
271,15263.0
271,15264.0
271,15265.0
271,15266.0
271,762.0
271,15267.0
271,15268.0
271,15269.0
271,15270.0
271,15271.0
271,15272.0
271,15273.0
271,15274.0
271,15275.0
271,15276.0
271,15277.0
271,15278.0
271,15279.0
271,15280.0
271,15281.0
271,15282.0
271,15283.0
271,15284.0
271,15285.0
271,15286.0
271,15287.0
271,15288.0
271,15289.0
271,15290.0
271,15291.0
271,15292.0
271,15293.0
271,15294.0
271,15295.0
271,15296.0
271,15297.0
271,15298.0
271,15299.0
271,15300.0
271,15301.0
271,15302.0
271,15303.0
271,15304.0
271,15305.0
271,15306.0
271,15307.0
271,15308.0
271,15309.0
271,15310.0
271,15311.0
271,15312.0
271,15313.0
271,15314.0
271,15315.0
271,15316.0
271,15317.0
271,15318.0
271,15319.0
271,6385.0
271,15320.0
271,15321.0
271,15322.0
271,15323.0
271,15324.0
271,15325.0
271,15326.0
271,15327.0
271,15328.0
271,15329.0
271,15330.0
271,15331.0
271,15332.0
271,15333.0
271,15334.0
271,15335.0
271,15336.0
271,15337.0
271,15338.0
271,15339.0
271,15340.0
271,15341.0
271,15342.0
271,15343.0
271,15344.0
271,6020.0
271,15345.0
271,5612.0
271,15346.0
271,15347.0
271,15348.0
271,15349.0
271,15350.0
271,15351.0
271,15352.0
271,15353.0
271,15354.0
271,15355.0
271,891.0
271,15356.0
271,15357.0
271,15358.0
271,15359.0
271,15360.0
271,15361.0
271,15362.0
271,15363.0
271,15364.0
271,15365.0
271,15366.0
271,15367.0
271,15368.0
271,15369.0
271,15370.0
271,15371.0
271,15372.0
271,15373.0
271,15374.0
271,15375.0
271,15376.0
271,15377.0
271,15378.0
271,15379.0
271,15380.0
271,15381.0
271,15382.0
271,15383.0
271,15384.0
271,15385.0
271,15386.0
271,15387.0
271,15388.0
271,926.0
271,15389.0
271,15390.0
271,15391.0
271,931.0
271,15392.0
271,15393.0
271,15394.0
271,15395.0
271,15396.0
271,15397.0
271,15398.0
271,15399.0
271,15400.0
271,15401.0
271,15402.0
271,15403.0
271,15404.0
271,15405.0
271,15406.0
271,15407.0
271,15408.0
271,15409.0
271,15410.0
271,15411.0
271,15412.0
271,15413.0
271,15414.0
271,15415.0
271,15416.0
271,15417.0
271,15418.0
271,15419.0
271,15420.0
271,15421.0
271,15422.0
271,15423.0
271,15424.0
271,983.0
271,15425.0
271,15426.0
271,15427.0
271,15428.0
271,15429.0
271,15430.0
271,15431.0
271,15432.0
271,15433.0
271,15434.0
271,15435.0
271,15436.0
271,15437.0
271,15438.0
271,15439.0
271,15440.0
271,15441.0
271,15442.0
271,15443.0
271,15444.0
271,15445.0
271,15446.0
271,15447.0
271,15448.0
271,15449.0
271,15450.0
271,15451.0
271,15452.0
271,6421.0
271,15453.0
271,15454.0
271,15455.0
271,15456.0
271,15457.0
271,15458.0
271,15459.0
271,15460.0
271,15461.0
271,15462.0
271,15463.0
271,15464.0
271,15465.0
271,15466.0
271,15467.0
271,15468.0
271,15469.0
271,15470.0
271,15471.0
271,15472.0
271,15473.0
271,15474.0
271,15475.0
271,15476.0
271,15477.0
271,15478.0
271,15479.0
271,15480.0
271,15481.0
271,15482.0
271,15483.0
271,15484.0
271,15485.0
271,6184.0
271,15486.0
271,1049.0
271,15487.0
271,15488.0
271,15489.0
271,15490.0
271,15491.0
271,15492.0
271,15493.0
271,15494.0
271,15495.0
271,15496.0
271,15497.0
271,15498.0
271,15499.0
271,6188.0
271,15500.0
271,15501.0
271,15502.0
271,15503.0
271,15504.0
271,15505.0
271,15506.0
271,15507.0
271,6190.0
271,15508.0
271,15509.0
271,15510.0
271,15511.0
271,15512.0
271,1332.0
271,15513.0
271,15514.0
271,15515.0
271,15516.0
271,15517.0
271,15518.0
271,15519.0
271,15520.0
271,15521.0
271,15522.0
271,15523.0
271,15524.0
271,15525.0
271,15526.0
271,15527.0
271,15528.0
271,6195.0
271,15529.0
271,15530.0
271,15531.0
271,15532.0
271,15533.0
271,15534.0
271,15535.0
271,15536.0
271,15537.0
271,15538.0
271,15539.0
271,15540.0
271,15541.0
271,15542.0
271,15543.0
271,15544.0
271,15545.0
271,15546.0
271,15547.0
271,15548.0
271,15549.0
271,15550.0
271,15551.0
271,15552.0
271,15553.0
271,15554.0
271,15555.0
271,6034.0
271,15556.0
271,15557.0
271,15558.0
271,15559.0
271,15560.0
271,15561.0
271,15562.0
271,15563.0
271,15564.0
271,15565.0
271,15566.0
271,15567.0
271,15568.0
271,15569.0
271,1175.0
271,15570.0
59,6917.0
59,15571.0
59,15572.0
59,15573.0
59,15574.0
59,15575.0
59,15576.0
59,6927.0
59,15577.0
59,15578.0
59,15579.0
59,15580.0
59,6931.0
59,15581.0
59,15582.0
59,15583.0
59,15584.0
59,15585.0
59,15586.0
59,15587.0
59,15588.0
59,15589.0
59,15590.0
59,15591.0
59,6941.0
59,15592.0
59,15593.0
59,15594.0
59,15595.0
59,15596.0
59,6943.0
59,15597.0
59,15598.0
59,15599.0
59,6947.0
59,15600.0
59,9802.0
59,15601.0
59,15602.0
59,15603.0
59,15604.0
59,15605.0
59,15606.0
59,15607.0
59,15608.0
59,15609.0
59,15610.0
59,5111.0
59,15611.0
59,15612.0
59,11019.0
59,6787.0
59,15613.0
59,15614.0
59,15615.0
59,15616.0
59,15617.0
59,15618.0
59,15619.0
59,4545.0
59,15620.0
59,15621.0
59,15622.0
59,15623.0
59,15624.0
59,15625.0
59,15626.0
59,15627.0
59,15628.0
59,6788.0
59,1380.0
59,15629.0
59,15630.0
59,15631.0
59,15632.0
59,15633.0
59,11220.0
59,15634.0
59,15635.0
59,15636.0
59,15637.0
59,15638.0
59,12371.0
59,15639.0
59,15640.0
59,15641.0
59,15642.0
59,15643.0
59,15644.0
59,15645.0
59,15646.0
59,15647.0
59,15648.0
59,15649.0
59,7001.0
59,15650.0
59,7003.0
59,15651.0
59,15652.0
59,15653.0
59,15654.0
59,7004.0
59,12681.0
59,15655.0
59,15656.0
59,1407.0
59,7009.0
59,7010.0
59,15657.0
59,12373.0
59,15658.0
59,7016.0
59,7019.0
59,15659.0
59,15660.0
59,15661.0
59,15662.0
59,15663.0
59,15664.0
59,9836.0
59,15665.0
59,4554.0
59,15666.0
59,15667.0
59,7027.0
59,15668.0
59,15669.0
59,15670.0
59,11695.0
59,15671.0
59,15672.0
59,15673.0
59,15674.0
59,11696.0
59,7034.0
59,15675.0
59,15676.0
59,15677.0
59,15678.0
59,15679.0
59,15680.0
59,15681.0
59,15682.0
59,15683.0
59,15684.0
59,11234.0
59,15685.0
59,15686.0
59,15687.0
59,9846.0
59,15688.0
59,15689.0
59,15690.0
59,15691.0
59,15692.0
59,15693.0
59,15694.0
59,7062.0
59,15695.0
59,15696.0
59,15697.0
59,15698.0
59,15699.0
59,15700.0
59,15701.0
59,15702.0
59,15703.0
59,15704.0
59,15705.0
59,15706.0
59,15707.0
59,15708.0
59,15709.0
59,15710.0
59,15711.0
59,9863.0
59,15712.0
59,15713.0
59,15714.0
59,7093.0
59,15715.0
59,15716.0
59,15717.0
59,15718.0
59,15719.0
59,15720.0
59,15721.0
59,15722.0
59,15723.0
59,15724.0
59,15725.0
59,9870.0
59,15726.0
59,15727.0
59,15728.0
59,15729.0
59,15730.0
59,15731.0
59,15732.0
59,15733.0
59,15734.0
59,15735.0
59,15736.0
59,15737.0
59,15738.0
59,15739.0
59,15740.0
59,7129.0
59,15741.0
59,11030.0
59,15742.0
59,15743.0
59,15744.0
59,9882.0
59,15745.0
59,15746.0
59,15747.0
59,15748.0
59,15749.0
59,15750.0
59,12378.0
59,15751.0
59,15752.0
59,15753.0
59,15754.0
59,15755.0
59,11255.0
59,15756.0
59,15757.0
59,15758.0
59,15759.0
59,15760.0
59,15761.0
59,7150.0
59,15762.0
59,15763.0
59,15764.0
59,15765.0
59,15766.0
59,15767.0
59,7164.0
59,15768.0
59,6465.0
59,15769.0
59,11737.0
59,15770.0
59,15771.0
59,9893.0
59,7168.0
59,15772.0
59,15773.0
59,15774.0
59,15775.0
59,15776.0
59,15777.0
59,15778.0
59,15779.0
59,7172.0
59,15780.0
59,15781.0
59,15782.0
59,15783.0
59,7182.0
59,15784.0
59,15785.0
59,15786.0
59,15787.0
59,7190.0
59,15788.0
59,15789.0
59,15790.0
59,15791.0
59,15792.0
59,15793.0
59,15794.0
59,15795.0
59,15796.0
59,6797.0
59,15797.0
59,9904.0
59,15798.0
59,15799.0
59,15800.0
59,15801.0
59,15802.0
59,15803.0
59,15804.0
59,15805.0
59,12385.0
59,15806.0
59,15807.0
59,15808.0
59,6798.0
59,15809.0
59,15810.0
59,15811.0
59,15812.0
59,15813.0
59,15814.0
59,15815.0
59,15816.0
59,15817.0
59,15818.0
59,6799.0
59,15819.0
59,6800.0
59,15820.0
59,15821.0
59,15822.0
59,15823.0
59,15824.0
59,15825.0
59,15826.0
59,15827.0
59,9917.0
59,15828.0
59,15829.0
59,9920.0
59,15830.0
59,15831.0
59,7242.0
59,11273.0
59,15832.0
59,15833.0
59,15834.0
59,15835.0
59,15836.0
59,7250.0
59,15837.0
59,15838.0
59,15839.0
59,11755.0
59,15840.0
59,11276.0
59,15841.0
59,15842.0
59,15843.0
59,7267.0
59,15844.0
59,15845.0
59,15846.0
59,15847.0
59,15848.0
59,15849.0
59,15850.0
59,7272.0
59,15851.0
59,7273.0
59,15852.0
59,15853.0
59,15854.0
59,6803.0
59,15855.0
59,15856.0
59,15857.0
59,15858.0
59,7288.0
59,15859.0
59,15860.0
59,15861.0
59,15862.0
59,4395.0
59,15863.0
59,7299.0
59,15864.0
59,15865.0
59,15866.0
59,11045.0
59,9951.0
59,15867.0
59,15868.0
59,15869.0
59,15870.0
59,15871.0
59,15872.0
59,7308.0
59,11767.0
59,11768.0
59,15873.0
59,11047.0
59,15874.0
59,15875.0
59,6804.0
59,15876.0
59,15877.0
59,15878.0
59,15879.0
59,9958.0
59,15880.0
59,15881.0
59,12394.0
59,15882.0
59,15883.0
59,15884.0
59,15885.0
59,10887.0
59,15886.0
59,15887.0
59,15888.0
59,15889.0
59,15890.0
59,15891.0
59,15892.0
59,15893.0
59,15894.0
59,15895.0
59,7339.0
59,15896.0
59,7347.0
59,7349.0
59,11050.0
59,15897.0
59,15898.0
59,15899.0
59,7353.0
59,15900.0
59,15901.0
59,15902.0
59,7359.0
59,15903.0
59,15904.0
59,15905.0
59,15906.0
59,15907.0
59,15908.0
59,15909.0
59,15910.0
59,15911.0
59,15912.0
59,4866.0
59,15913.0
59,15914.0
59,15915.0
59,15916.0
59,15917.0
59,15918.0
59,4869.0
59,15919.0
59,15920.0
59,7382.0
59,15921.0
59,15922.0
59,15923.0
59,15924.0
59,15925.0
59,15926.0
59,15927.0
59,15928.0
59,15929.0
59,15930.0
59,15931.0
59,15932.0
59,15933.0
59,15934.0
59,15935.0
59,15936.0
59,15937.0
59,15938.0
59,15939.0
59,15940.0
59,15941.0
59,11307.0
59,15942.0
59,15943.0
59,6485.0
59,15944.0
59,15945.0
59,15946.0
59,15947.0
59,15948.0
59,15949.0
59,15950.0
59,15951.0
59,15952.0
59,15953.0
59,15954.0
59,15955.0
59,15956.0
59,4588.0
59,15957.0
59,15958.0
59,15959.0
59,15960.0
59,15961.0
59,15962.0
59,15963.0
59,15964.0
59,15965.0
59,12401.0
59,7438.0
59,7439.0
59,15966.0
59,15967.0
59,15968.0
59,15969.0
59,15970.0
59,15971.0
59,15972.0
59,6806.0
59,15973.0
59,15974.0
59,15975.0
59,15976.0
59,15977.0
59,15978.0
59,15979.0
59,15980.0
59,15981.0
59,15982.0
59,15983.0
59,15984.0
59,10001.0
59,15985.0
59,15986.0
59,15987.0
59,15988.0
59,15989.0
59,15990.0
59,15991.0
59,12406.0
59,6808.0
59,15992.0
59,15993.0
59,15994.0
59,15995.0
59,15996.0
59,15997.0
59,4875.0
59,15998.0
59,10010.0
59,15999.0
59,16000.0
59,16001.0
59,16002.0
59,16003.0
59,10013.0
59,16004.0
59,16005.0
59,7471.0
59,16006.0
59,7474.0
59,16007.0
59,16008.0
59,10019.0
59,16009.0
59,16010.0
59,16011.0
59,16012.0
59,16013.0
59,16014.0
59,16015.0
59,16016.0
59,10020.0
59,16017.0
59,10897.0
59,16018.0
59,16019.0
59,5236.0
59,7492.0
59,12409.0
59,16020.0
59,16021.0
59,16022.0
59,16023.0
59,7497.0
59,16024.0
59,7500.0
59,7501.0
59,16025.0
59,6813.0
59,16026.0
59,16027.0
59,16028.0
59,16029.0
59,16030.0
59,16031.0
59,16032.0
59,16033.0
59,16034.0
59,7513.0
59,16035.0
59,16036.0
59,16037.0
59,16038.0
59,16039.0
59,16040.0
59,7520.0
59,16041.0
59,11068.0
59,16042.0
59,16043.0
59,12993.0
59,16044.0
59,16045.0
59,16046.0
59,11069.0
59,16047.0
59,16048.0
59,16049.0
59,16050.0
59,16051.0
59,16052.0
59,16053.0
59,16054.0
59,16055.0
59,16056.0
59,16057.0
59,16058.0
59,7543.0
59,16059.0
59,16060.0
59,16061.0
59,12414.0
59,16062.0
59,16063.0
59,16064.0
59,16065.0
59,16066.0
59,16067.0
59,16068.0
59,4600.0
59,16069.0
59,16070.0
59,16071.0
59,16072.0
59,10053.0
59,16073.0
59,16074.0
59,16075.0
59,16076.0
59,7567.0
59,16077.0
59,16078.0
59,16079.0
59,16080.0
59,16081.0
59,16082.0
59,7572.0
59,16083.0
59,16084.0
59,16085.0
59,10060.0
59,16086.0
59,16087.0
59,11840.0
59,16088.0
59,16089.0
59,11075.0
59,16090.0
59,6815.0
59,16091.0
59,16092.0
59,10065.0
59,16093.0
59,16094.0
59,16095.0
59,16096.0
59,6636.0
59,16097.0
59,6816.0
59,16098.0
59,16099.0
59,16100.0
59,7598.0
59,16101.0
59,7600.0
59,16102.0
59,16103.0
59,12422.0
59,16104.0
59,16105.0
59,16106.0
59,16107.0
59,7607.0
59,16108.0
59,16109.0
59,16110.0
59,16111.0
59,7613.0
59,16112.0
59,16113.0
59,16114.0
59,16115.0
59,16116.0
59,16117.0
59,16118.0
59,16119.0
59,16120.0
59,16121.0
59,16122.0
59,16123.0
59,16124.0
59,16125.0
59,16126.0
59,16127.0
59,10077.0
59,16128.0
59,16129.0
59,16130.0
59,16131.0
59,10079.0
59,16132.0
59,7647.0
59,16133.0
59,16134.0
59,10083.0
59,7655.0
59,16135.0
59,16136.0
59,7659.0
59,16137.0
59,16138.0
59,10085.0
59,16139.0
59,7661.0
59,16140.0
59,3773.0
59,16141.0
59,10088.0
59,16142.0
59,16143.0
59,16144.0
59,7672.0
59,16145.0
59,16146.0
59,16147.0
59,16148.0
59,16149.0
59,7682.0
59,16150.0
59,16151.0
59,16152.0
59,11077.0
59,16153.0
59,11866.0
59,16154.0
59,7689.0
59,16155.0
59,16156.0
59,16157.0
59,16158.0
59,16159.0
59,10901.0
59,7691.0
59,16160.0
59,16161.0
59,16162.0
59,7693.0
59,16163.0
59,16164.0
59,16165.0
59,16166.0
59,10096.0
59,7698.0
59,16167.0
59,16168.0
59,16169.0
59,16170.0
59,16171.0
59,16172.0
59,16173.0
59,16174.0
59,16175.0
59,16176.0
59,16177.0
59,16178.0
59,16179.0
59,16180.0
59,12429.0
59,16181.0
59,16182.0
59,16183.0
59,16184.0
59,16185.0
59,11873.0
59,16186.0
59,16187.0
59,16188.0
59,16189.0
59,16190.0
59,16191.0
59,16192.0
59,16193.0
59,16194.0
59,16195.0
59,16196.0
59,16197.0
59,16198.0
59,16199.0
59,16200.0
59,16201.0
59,16202.0
59,16203.0
59,16204.0
59,16205.0
59,16206.0
59,16207.0
59,16208.0
59,7736.0
59,16209.0
59,10107.0
59,16210.0
59,16211.0
59,16212.0
59,16213.0
59,16214.0
59,16215.0
59,4901.0
59,16216.0
59,16217.0
59,16218.0
59,16219.0
59,7750.0
59,16220.0
59,16221.0
59,16222.0
59,16223.0
59,7752.0
59,7753.0
59,16224.0
59,11886.0
59,16225.0
59,16226.0
59,16227.0
59,16228.0
59,16229.0
59,16230.0
59,16231.0
59,10114.0
59,11080.0
59,16232.0
59,4623.0
59,16233.0
59,16234.0
59,16235.0
59,16236.0
59,7771.0
59,16237.0
59,16238.0
59,16239.0
59,16240.0
59,16241.0
59,16242.0
59,16243.0
59,16244.0
59,16245.0
59,16246.0
59,7792.0
59,16247.0
59,16248.0
59,7797.0
59,16249.0
59,16250.0
59,16251.0
59,7803.0
59,16252.0
59,4625.0
59,16253.0
59,16254.0
59,16255.0
59,16256.0
59,16257.0
59,16258.0
59,10130.0
59,16259.0
59,16260.0
59,16261.0
59,10134.0
59,16262.0
59,16263.0
59,16264.0
59,16265.0
59,16266.0
59,16267.0
59,16268.0
59,16269.0
59,7827.0
59,4423.0
59,16270.0
59,16271.0
59,7830.0
59,16272.0
59,10141.0
59,16273.0
59,16274.0
59,16275.0
59,16276.0
59,16277.0
59,16278.0
59,16279.0
59,5322.0
59,16280.0
59,7853.0
59,16281.0
59,7858.0
59,16282.0
59,16283.0
59,16284.0
59,7863.0
59,16285.0
59,16286.0
59,7866.0
59,16287.0
59,16288.0
59,16289.0
59,16290.0
59,16291.0
59,16292.0
59,11085.0
59,7870.0
59,16293.0
59,16294.0
59,7873.0
59,16295.0
59,16296.0
59,16297.0
59,11912.0
59,16298.0
59,16299.0
59,16300.0
59,16301.0
59,16302.0
59,16303.0
59,16304.0
59,16305.0
59,4631.0
59,16306.0
59,16307.0
59,12442.0
59,10161.0
59,16308.0
59,16309.0
59,11916.0
59,16310.0
59,16311.0
59,16312.0
59,16313.0
59,16314.0
59,10164.0
59,16315.0
59,16316.0
59,16317.0
59,16318.0
59,7894.0
59,16319.0
59,16320.0
59,16321.0
59,16322.0
59,16323.0
59,16324.0
59,4913.0
59,16325.0
59,16326.0
59,16327.0
59,16328.0
59,16329.0
59,16330.0
59,16331.0
59,16332.0
59,16333.0
59,4914.0
59,4635.0
59,16334.0
59,16335.0
59,16336.0
59,16337.0
59,7912.0
59,16338.0
59,16339.0
59,16340.0
59,16341.0
59,12444.0
59,7916.0
59,16342.0
59,16343.0
59,16344.0
59,12445.0
59,16345.0
59,16346.0
59,7924.0
59,16347.0
59,16348.0
59,7925.0
59,16349.0
59,7926.0
59,16350.0
59,7929.0
59,7933.0
59,16351.0
59,16352.0
59,16353.0
59,16354.0
59,7938.0
59,16355.0
59,16356.0
59,16357.0
59,16358.0
59,16359.0
59,4428.0
59,16360.0
59,7942.0
59,16361.0
59,16362.0
59,7947.0
59,7948.0
59,7949.0
59,16363.0
59,16364.0
59,16365.0
59,7952.0
59,16366.0
59,16367.0
59,16368.0
59,16369.0
59,16370.0
59,16371.0
59,16372.0
59,7956.0
59,16373.0
59,11928.0
59,10912.0
59,16374.0
59,7964.0
59,7965.0
59,16375.0
59,16376.0
59,16377.0
59,16378.0
59,16379.0
59,16380.0
59,16381.0
59,16382.0
59,16383.0
59,16384.0
59,16385.0
59,10196.0
59,16386.0
59,16387.0
59,16388.0
59,16389.0
59,7976.0
59,16390.0
59,16391.0
59,12449.0
59,4921.0
59,16392.0
59,16393.0
59,16394.0
59,16395.0
59,16396.0
59,16397.0
59,16398.0
59,16399.0
59,16400.0
59,16401.0
59,16402.0
59,16403.0
59,6829.0
59,16404.0
59,11092.0
59,16405.0
59,16406.0
59,16407.0
59,16408.0
59,8007.0
59,16409.0
59,16410.0
59,16411.0
59,16412.0
59,8010.0
59,16413.0
59,11941.0
59,16414.0
59,16415.0
59,16416.0
59,11093.0
59,8018.0
59,16417.0
59,16418.0
59,16419.0
59,16420.0
59,16421.0
59,10916.0
59,16422.0
59,10917.0
59,16423.0
59,4431.0
59,10918.0
59,16424.0
59,8026.0
59,16425.0
59,16426.0
59,4648.0
59,8032.0
59,16427.0
59,16428.0
59,16429.0
59,16430.0
59,16431.0
59,8040.0
59,16432.0
59,16433.0
59,16434.0
59,16435.0
59,16436.0
59,16437.0
59,8047.0
59,16438.0
59,16439.0
59,16440.0
59,16441.0
59,16442.0
59,4932.0
59,16443.0
59,8053.0
59,16444.0
59,16445.0
59,16446.0
59,16447.0
59,16448.0
59,8060.0
59,16449.0
59,16450.0
59,16451.0
59,11096.0
59,8063.0
59,16452.0
59,16453.0
59,16454.0
59,16455.0
59,16456.0
59,8074.0
59,4651.0
59,16457.0
59,8076.0
59,16458.0
59,4653.0
59,16459.0
59,16460.0
59,16461.0
59,8080.0
59,8081.0
59,16462.0
59,16463.0
59,8083.0
59,16464.0
59,16465.0
59,16466.0
59,16467.0
59,16468.0
59,4656.0
59,16469.0
59,16470.0
59,16471.0
59,16472.0
59,16473.0
59,16474.0
59,16475.0
59,4657.0
59,6834.0
59,16476.0
59,16477.0
59,16478.0
59,16479.0
59,8111.0
59,10240.0
59,16480.0
59,16481.0
59,11103.0
59,16482.0
59,16483.0
59,16484.0
59,16485.0
59,16486.0
59,16487.0
59,8120.0
59,16488.0
59,4935.0
59,4659.0
59,16489.0
59,8126.0
59,16490.0
59,16491.0
59,16492.0
59,16493.0
59,16494.0
59,16495.0
59,16496.0
59,4436.0
59,16497.0
59,16498.0
59,16499.0
59,10248.0
59,11106.0
59,8138.0
59,16500.0
59,16501.0
59,16502.0
59,16503.0
59,16504.0
59,16505.0
59,16506.0
59,16507.0
59,16508.0
59,16509.0
59,16510.0
59,16511.0
59,16512.0
59,16513.0
59,16514.0
59,16515.0
59,16516.0
59,16517.0
59,2259.0
59,16518.0
59,16519.0
59,16520.0
59,16521.0
59,16522.0
59,16523.0
59,16524.0
59,16525.0
59,16526.0
59,16527.0
59,8157.0
59,16528.0
59,16529.0
59,16530.0
59,16531.0
59,16532.0
59,16533.0
59,16534.0
59,16535.0
59,16536.0
59,16537.0
59,10268.0
59,16538.0
59,16539.0
59,16540.0
59,16541.0
59,16542.0
59,16543.0
59,16544.0
59,4669.0
59,16545.0
59,11985.0
59,8200.0
59,16546.0
59,16547.0
59,16548.0
59,16549.0
59,16550.0
59,16551.0
59,16552.0
59,16553.0
59,16554.0
59,16555.0
59,16556.0
59,11109.0
59,16557.0
59,4943.0
59,16558.0
59,16559.0
59,16560.0
59,8222.0
59,10282.0
59,16561.0
59,16562.0
59,16563.0
59,16564.0
59,16565.0
59,10286.0
59,16566.0
59,16567.0
59,16568.0
59,16569.0
59,16570.0
59,16571.0
59,16572.0
59,16573.0
59,16574.0
59,16575.0
59,16576.0
59,16577.0
59,16578.0
59,16579.0
59,16580.0
59,16581.0
59,16582.0
59,16583.0
59,16584.0
59,16585.0
59,16586.0
59,16587.0
59,16588.0
59,8249.0
59,16589.0
59,16590.0
59,16591.0
59,16592.0
59,8254.0
59,8255.0
59,16593.0
59,10301.0
59,16594.0
59,16595.0
59,16596.0
59,16597.0
59,16598.0
59,4677.0
59,8262.0
59,16599.0
59,16600.0
59,16601.0
59,10304.0
59,8265.0
59,16602.0
59,16603.0
59,4447.0
59,8269.0
59,16604.0
59,8272.0
59,16605.0
59,8273.0
59,16606.0
59,16607.0
59,16608.0
59,16609.0
59,16610.0
59,8277.0
59,16611.0
59,16612.0
59,16613.0
59,6842.0
59,16614.0
59,16615.0
59,16616.0
59,16617.0
59,16618.0
59,16619.0
59,16620.0
59,16621.0
59,16622.0
59,16623.0
59,4449.0
59,16624.0
59,16625.0
59,16626.0
59,16627.0
59,8310.0
59,16628.0
59,16629.0
59,16630.0
59,16631.0
59,16632.0
59,8313.0
59,16633.0
59,16634.0
59,16635.0
59,16636.0
59,16637.0
59,4683.0
59,16638.0
59,16639.0
59,16640.0
59,16641.0
59,8318.0
59,16642.0
59,16643.0
59,16644.0
59,16645.0
59,10324.0
59,8322.0
59,6843.0
59,16646.0
59,16647.0
59,16648.0
59,16649.0
59,16650.0
59,16651.0
59,16652.0
59,16653.0
59,16654.0
59,10333.0
59,16655.0
59,16656.0
59,16657.0
59,8338.0
59,16658.0
59,16659.0
59,16660.0
59,12020.0
59,16661.0
59,6845.0
59,6846.0
59,16662.0
59,16663.0
59,16664.0
59,16665.0
59,16666.0
59,16667.0
59,16668.0
59,16669.0
59,16670.0
59,11116.0
59,16671.0
59,16672.0
59,16673.0
59,16674.0
59,8352.0
59,16675.0
59,16676.0
59,16677.0
59,16678.0
59,16679.0
59,16680.0
59,16681.0
59,16682.0
59,8362.0
59,16683.0
59,16684.0
59,12029.0
59,16685.0
59,4963.0
59,16686.0
59,16687.0
59,16688.0
59,16689.0
59,16690.0
59,16691.0
59,16692.0
59,16693.0
59,16694.0
59,4965.0
59,8384.0
59,8385.0
59,16695.0
59,16696.0
59,16697.0
59,16698.0
59,16699.0
59,16700.0
59,16701.0
59,8388.0
59,16702.0
59,16703.0
59,16704.0
59,8391.0
59,16705.0
59,16706.0
59,16707.0
59,4695.0
59,16708.0
59,16709.0
59,16710.0
59,4697.0
59,16711.0
59,16712.0
59,16713.0
59,16714.0
59,4462.0
59,16715.0
59,8412.0
59,16716.0
59,8414.0
59,16717.0
59,16718.0
59,16719.0
59,16720.0
59,16721.0
59,16722.0
59,16723.0
59,16724.0
59,16725.0
59,16726.0
59,16727.0
59,16728.0
59,16729.0
59,16730.0
59,16731.0
