group,item
34,3633
34,3634
34,9082
34,2425
34,3632
34,3645
34,3621
34,3640
34,2414
34,3637
34,3638
34,2413
34,9072
34,2416
34,2415
34,2420
34,3627
34,1905
34,3630
34,3642
34,2417
34,2421
35,2522
37,2572
37,48
37,691
37,707
37,2541
37,2577
37,2546
37,1181
37,689
37,1337
37,2549
37,1173
37,2551
37,2560
37,2558
37,1215
37,2561
37,2557
37,2548
37,1361
37,2543
37,2555
37,2540
37,2553
37,2564
37,742
37,760
37,694
37,1299
37,2550
37,1846
37,2566
37,1124
37,2562
37,2569
37,787
37,702
37,2576
37,2575
37,2570
37,2571
37,2552
37,2554
37,2573
37,2578
37,777
37,1534
37,672
37,1122
37,750
37,633
37,1121
37,1816
37,1326
37,2574
37,1287
37,1359
37,1218
37,1856
37,2547
37,2567
37,2545
37,2565
37,2544
37,2559
37,2542
37,2568
37,2556
38,2595
38,2614
38,707
38,685
38,2609
38,1181
38,689
38,772
38,1183
38,688
38,695
38,776
38,1291
38,2592
38,2586
38,2593
38,2594
38,2608
38,2590
38,1354
38,2610
38,1358
38,2580
38,748
38,694
38,2588
38,1123
38,1366
38,2583
38,814
38,1365
38,765
38,1129
38,2584
38,787
38,702
38,102
38,2597
38,1153
38,2606
38,2599
38,2596
38,2591
38,717
38,2228
38,2613
38,1168
38,633
38,1288
38,1140
38,2607
38,1326
38,2598
38,2581
38,1357
38,1156
38,743
38,2612
38,113
38,9211
38,699
38,1845
38,2611
38,2582
39,2783
39,2754
39,2792
39,2973
39,2843
39,2891
39,2869
39,3096
39,2688
39,3102
39,2777
39,2948
39,2859
39,3067
39,2855
39,2778
39,31
39,2982
39,3123
39,2744
39,2757
39,2683
39,2817
39,2956
39,2620
39,2646
39,2844
39,2979
39,3086
39,3083
39,2618
39,2695
39,2959
39,2718
39,2791
39,2941
39,2696
39,2741
39,3047
39,2702
39,3023
39,3028
39,2758
39,3128
39,3143
39,2737
39,3084
39,2888
39,2909
39,3025
39,2822
39,2945
39,2915
39,2730
39,2733
39,2657
39,2667
39,2802
39,2969
39,2663
39,2784
39,3099
39,3133
39,3092
39,3140
39,280
39,2849
39,2720
39,2906
39,2932
39,3039
39,2670
39,2753
39,6699
39,2642
39,2880
39,3126
39,3020
39,2813
39,2858
39,2943
39,2863
39,3072
39,2616
39,3035
39,3014
39,3095
39,2710
39,2892
39,3065
39,2723
39,2728
39,3121
39,3009
39,3115
39,2990
39,2917
39,3031
39,2634
39,3026
39,2755
39,2766
39,2837
39,2970
39,2698
39,3007
39,3060
39,3132
39,2831
39,3127
39,2734
39,2894
39,2999
39,2739
39,32
39,2916
39,2708
39,3003
39,2760
39,2806
39,2725
39,3113
39,2637
39,3008
39,2656
39,3013
39,2912
39,2957
39,2779
39,2902
39,2650
39,2879
39,2934
39,34
39,2804
39,2706
39,2785
39,3070
39,2745
39,2809
39,2776
39,2838
39,2852
39,2930
39,2920
39,2845
39,2716
39,3061
39,2648
39,2810
39,3104
39,2689
39,3110
39,3057
39,2735
39,3100
39,2770
39,3019
39,3053
39,2962
39,2790
39,3107
39,3097
39,3145
39,2881
39,2924
39,3005
39,2955
39,2703
39,2780
39,2773
39,2856
39,2717
39,2750
39,3149
39,2929
39,2861
39,2692
39,28
39,3085
39,2812
39,2808
39,2871
39,2850
39,272
39,3093
39,2781
39,2885
39,2643
39,2907
39,3080
39,3056
39,2700
39,2793
39,3136
39,2953
39,2976
39,2927
39,2961
39,3048
39,2654
39,3064
39,2966
39,2997
39,2971
39,2729
39,2709
39,2853
39,2983
39,2904
39,3088
39,3033
39,2789
39,2903
39,3054
39,3063
39,2887
39,3108
39,2950
39,2828
39,2691
39,2759
39,2937
39,2899
39,3077
39,2842
39,2638
39,2884
39,2626
39,2864
39,3049
39,2668
39,2877
39,2651
39,292
39,3042
39,3091
39,3119
39,2873
39,2660
39,2732
39,2627
39,2800
39,2705
39,2658
39,2724
39,2665
39,2913
39,3137
39,22
39,2803
39,2645
39,3142
39,2719
39,2988
39,2908
39,3075
39,3101
39,2805
39,2722
39,2628
39,3068
39,2799
39,2824
39,2676
39,2965
39,3146
39,2727
39,2674
39,3034
39,3134
39,2954
39,2893
39,2749
39,2986
39,2815
39,3018
39,2775
39,2833
39,2748
39,3029
39,2974
39,2816
39,2946
39,2895
39,2675
39,2761
39,2940
39,3006
39,2649
39,2854
39,2738
39,2936
39,2840
39,2926
39,2866
39,2622
39,3141
39,2876
39,3120
39,2655
39,3112
39,2872
39,2918
39,2939
39,2984
39,3012
39,2707
39,37
39,2619
39,2823
39,2931
39,2661
39,3066
39,2772
39,3011
39,2666
39,2987
39,2617
39,2762
39,6696
39,2825
39,2631
39,2712
39,2625
39,2771
39,3017
39,2832
39,3082
39,2751
39,3051
39,2958
39,2697
39,2807
39,2882
39,39
39,3079
39,2826
39,2933
39,2883
39,2653
39,2623
39,2678
39,2938
39,2870
39,2874
39,2736
39,3124
39,2633
39,2905
39,2635
39,2746
39,2659
39,3147
39,29
39,3094
39,2867
39,3000
39,3081
39,2681
39,3027
39,2898
39,2820
39,2763
39,2679
39,2686
39,2981
39,2972
39,3015
39,2794
39,3024
39,2996
39,2901
39,2714
39,2928
39,2621
39,2911
39,3103
39,2960
39,3114
39,2786
39,2963
39,2949
39,2819
39,2992
39,2756
39,2922
39,2993
39,2680
39,3087
39,2767
39,3116
39,3001
39,2701
39,2640
39,2952
39,3036
39,3043
39,2764
39,2662
39,2841
39,3122
39,2994
39,2910
39,2694
39,3073
39,2886
39,2740
39,2851
39,3135
39,2942
39,2769
39,2848
39,3129
39,2862
39,2682
39,2865
39,2615
39,3125
39,2699
39,2968
39,2644
39,2821
39,2752
39,2889
39,2944
39,2921
39,3151
39,3037
39,2834
39,3059
39,3090
39,2818
39,2647
39,2857
39,2890
39,2652
39,3109
39,3022
39,2835
39,23
39,281
39,2747
39,2690
39,3071
39,2947
39,2630
39,3078
39,2684
39,2975
39,3044
39,3089
39,3010
39,2768
39,30
39,2811
39,2896
39,3016
39,3030
39,2875
39,2991
39,3041
39,3045
39,2977
39,2796
39,3150
39,2669
39,2787
39,3062
39,2989
39,2765
39,2632
39,2860
39,2624
39,2639
39,2743
39,3050
39,2731
39,2715
39,3076
39,2687
39,3002
39,2827
39,3058
39,3052
39,2721
39,3040
39,2677
39,3148
39,2868
39,2774
39,3118
39,3130
39,2839
39,3144
39,3032
39,3074
39,3152
39,2798
39,2664
39,2964
39,2846
39,2742
39,3004
39,2925
39,2978
39,2641
39,2935
39,2693
39,2795
39,2726
39,3098
39,2897
39,2711
39,3055
39,2685
39,2998
39,2995
39,2782
39,2713
39,2788
39,3106
39,2673
39,2797
39,2830
39,2814
39,2967
39,2985
39,2829
39,3111
39,3117
39,2980
39,2671
39,2914
39,2836
39,3046
39,2878
39,3069
39,3131
39,3139
39,3021
39,2923
39,2636
39,2672
39,3105
39,3138
39,2919
39,2704
39,3038
39,2847
39,2951
39,2801
39,2900
40,3153
41,3155
41,3154
41,23
41,3156
42,8773
42,8238
42,3169
42,8775
42,3157
42,9078
42,8239
42,3158
42,3168
42,8782
42,8784
42,39
42,3165
42,3166
42,3170
42,8777
42,3162
42,8780
42,3161
42,8776
42,8779
42,3160
42,8778
42,2414
42,3164
42,3167
42,3163
42,7398
42,2415
42,2296
42,8783
42,8781
42,8774
42,8785
42,3159
42,8236
43,2264
43,3177
44,3180
44,2264
44,3178
44,3179
45,685
45,1167
45,749
45,24
45,717
45,89
45,9222
45,3181
46,3183
46,3184
46,3187
46,3185
46,3186
46,3182
47,3199
47,3223
47,3195
47,3235
47,3196
47,3226
47,3213
47,3193
47,3233
47,3229
47,3200
47,3241
47,3206
47,3204
47,3188
47,3216
47,3219
47,3212
47,3209
47,3243
47,3237
47,3201
47,3238
47,3242
47,3205
47,3211
47,3210
47,3234
47,3207
47,3191
47,3214
47,3254
47,9240
47,3189
47,3230
47,3215
47,3244
47,3194
47,3218
47,3224
47,3231
47,3221
47,3232
47,3227
47,3236
47,3208
47,3549
47,3240
47,3239
47,3198
47,3217
47,606
47,3192
47,3279
47,3197
47,3225
47,3228
47,3220
48,3248
48,3245
48,2539
48,3188
48,3246
48,3247
49,3250
49,1911
49,3251
49,2414
50,8839
50,3190
50,8840
50,8838
50,3249
50,3252
51,3474
51,3193
51,3329
51,3399
51,3486
51,3449
51,3409
51,3268
51,3298
51,4195
51,3488
51,4135
51,3458
51,3463
51,3478
51,3369
51,3386
51,4172
51,3319
51,3311
51,3368
51,3258
51,3404
51,3423
51,3372
51,3400
51,4123
51,4107
51,3392
51,3513
51,3507
51,3277
51,3307
51,3413
51,3341
51,3439
51,3344
51,3314
51,3373
51,3295
51,3425
51,3401
51,3335
51,4203
51,4099
51,4164
51,3358
51,4132
51,4111
51,3346
51,3438
51,4120
51,4059
51,4187
51,4174
51,4193
51,3494
51,3492
51,4109
51,3306
51,3432
51,4201
51,3359
51,3384
51,4049
51,3196
51,3479
51,3281
51,4065
51,3278
51,3267
51,3263
51,3434
51,3467
51,3402
51,3456
51,3328
51,3327
51,1912
51,3275
51,3481
51,4108
51,4129
51,4078
51,4068
51,4206
51,4074
51,4047
51,3345
51,3331
51,4134
51,3407
51,3495
51,3289
51,3473
51,3477
51,3445
51,3466
51,4176
51,3330
51,3259
51,3385
51,3292
51,3390
51,4136
51,3189
51,3293
51,3499
51,4190
51,4208
51,4071
51,4169
51,4165
51,3378
51,4192
51,4119
51,3351
51,3510
51,3288
51,4191
51,3290
51,4085
51,3360
51,3382
51,3430
51,3347
51,3313
51,4127
51,4156
51,3366
51,3338
51,3509
51,3530
51,3350
51,4179
51,3491
51,3342
51,4122
51,3352
51,4204
51,4087
51,3490
51,4069
51,3353
51,3452
51,4147
51,4073
51,3296
51,4198
51,3323
51,4066
51,4148
51,3355
51,4171
51,4090
51,4155
51,3195
51,3443
51,4168
51,4178
51,3448
51,4048
51,3362
51,4056
51,4139
51,4143
51,4072
51,3415
51,4177
51,3405
51,3461
51,4180
51,3318
51,3396
51,3269
51,3426
51,4184
51,4153
51,4163
51,3273
51,4100
51,4131
51,4089
51,3374
51,3527
51,3457
51,4081
51,4202
51,4082
51,4060
51,4064
51,4161
51,3294
51,3469
51,3270
51,4104
51,3380
51,3428
51,4094
51,3414
51,3322
51,3305
51,3516
51,4170
51,4077
51,3391
51,3312
51,4046
51,3410
51,3255
51,3504
51,4151
51,3340
51,3483
51,3460
51,3480
51,4114
51,4138
51,3496
51,3427
51,3462
51,4160
51,3459
51,3383
51,4154
51,3444
51,3387
51,3454
51,3361
51,3309
51,3260
51,3262
51,4080
51,3274
51,4098
51,3506
51,3371
51,3332
51,4200
51,4140
51,3370
51,4185
51,3276
51,4130
51,3339
51,3518
51,3324
51,4196
51,3393
51,3453
51,4057
51,4144
51,4186
51,3266
51,3433
51,3333
51,3416
51,3502
51,3302
51,3398
51,3377
51,3254
51,4141
51,3348
51,3517
51,3520
51,4124
51,3299
51,1905
51,4121
51,4063
51,3437
51,4053
51,3505
51,3528
51,3503
51,4097
51,3470
51,4096
51,4086
51,3471
51,3476
51,3411
51,3451
51,4162
51,3310
51,3436
51,3388
51,4152
51,3512
51,3261
51,3417
51,3375
51,4145
51,3487
51,4112
51,3364
51,3424
51,4133
51,3354
51,3464
51,3300
51,4106
51,3475
51,3317
51,3363
51,3498
51,3285
51,4118
51,4159
51,3253
51,3447
51,3394
51,4101
51,4149
51,3525
51,3406
51,4158
51,3336
51,3522
51,3376
51,4061
51,4113
51,3379
51,4115
51,4188
51,4110
51,3403
51,3381
51,4207
51,4054
51,3412
51,1911
51,420
51,4067
51,4117
51,4079
51,3325
51,4183
51,4126
51,4181
51,3408
51,3508
51,4103
51,3515
51,3343
51,3441
51,823
51,1910
51,3465
51,3283
51,3482
51,4052
51,4055
51,3442
51,3264
51,3485
51,3455
51,4092
51,3431
51,4076
51,4194
51,3367
51,3257
51,4128
51,3287
51,3246
51,3440
51,3450
51,3446
51,3397
51,3284
51,3429
51,4095
51,4142
51,4088
51,3356
51,4189
51,3337
51,3531
51,3357
51,3301
51,4175
51,3511
51,3529
51,3514
51,4125
51,4150
51,3272
51,3365
51,4157
51,4093
51,3271
51,4166
51,4182
51,3422
51,3524
51,4058
51,4102
51,4137
51,3418
51,4083
51,3316
51,3308
51,3526
51,4199
51,3472
51,4197
51,3282
51,3320
51,3497
51,4051
51,4050
51,4105
51,4173
51,3349
51,3489
51,4205
51,3421
51,3500
51,3303
51,3420
51,3468
51,3291
51,3519
51,4116
51,4084
51,3521
51,3484
51,4146
51,4075
51,4070
51,3334
51,3256
51,3419
51,3304
51,3297
51,4091
51,3265
51,3493
51,4062
51,3523
51,4167
51,3326
51,3395
51,3315
51,3286
51,3501
51,3435
52,3536
52,3539
52,3533
52,3534
52,3537
52,3538
52,3535
52,3532
53,3543
53,2414
53,2297
53,3541
53,3545
53,2296
53,2603
53,3540
53,3542
53,3544
53,3546
54,3547
55,3490
55,3551
55,3553
55,3280
55,3549
55,3495
55,3552
55,3550
55,3548
56,3555
56,3554
56,3556
57,3559
57,3567
57,3560
57,3558
57,3549
57,3561
57,3562
57,3564
57,3565
57,3568
57,3569
57,3557
57,3563
57,3570
57,3566
58,3571
58,3572
59,7287
59,3576
59,3589
59,3583
59,7283
59,3579
59,3593
59,3588
59,3578
59,3586
59,3591
59,7281
59,7284
59,3573
59,3592
59,7280
59,3194
59,3577
59,3582
59,7279
59,7285
59,7286
59,7278
59,3587
59,2539
59,7282
59,3581
59,3575
59,3584
59,3574
59,3590
59,3580
59,3585
60,3606
60,3607
60,3601
60,9325
60,3599
60,9324
60,9317
60,3605
60,9320
60,3597
60,9316
60,1911
60,3595
60,3603
60,9321
60,3594
60,3609
60,9323
60,9319
60,3600
60,3602
60,9326
60,2539
60,3610
60,3598
60,3611
60,3604
60,9318
60,3596
60,3608
60,9322
61,3617
61,3619
61,3612
61,3614
61,3618
61,3615
61,3613
61,3616
61,330
61,1905
61,3620
62,3646
62,3652
62,3661
62,3649
62,3657
62,418
62,1430
62,3660
62,1528
62,3650
62,3648
62,3655
62,3656
62,3653
62,3647
62,3659
62,3651
62,3654
62,3658
63,3734
63,3757
63,3698
63,3693
63,8418
63,8440
63,8429
63,3767
63,3712
63,3203
63,8419
63,8449
63,8470
63,3668
63,3541
63,3686
63,8455
63,8456
63,8415
63,3733
63,8416
63,8417
63,8441
63,8451
63,8473
63,3744
63,3682
63,8468
63,3702
63,3837
63,8355
63,8458
63,3750
63,8465
63,8431
63,3691
63,8409
63,8414
63,8475
63,8463
63,3747
63,3765
63,3716
63,8375
63,8406
63,8445
63,3763
63,3709
63,3667
63,3674
63,8383
63,3713
63,3701
63,3699
63,8439
63,3715
63,3719
63,8434
63,8393
63,8408
63,3729
63,3707
63,3680
63,3706
63,3746
63,3739
63,8454
63,8433
63,8448
63,3725
63,8472
63,3692
63,3743
63,3737
63,3683
63,3740
63,3731
63,3754
63,8405
63,8466
63,8404
63,8461
63,3761
63,3695
63,3742
63,3675
63,8447
63,3755
63,8424
63,8427
63,3735
63,8428
63,8426
63,3834
63,3756
63,9445
63,3764
63,8462
63,3752
63,3759
63,3732
63,3684
63,8422
63,8457
63,3718
63,3721
63,3666
63,3694
63,3672
63,3753
63,1015
63,8412
63,8421
63,3678
63,8437
63,8464
63,8420
63,8407
63,3676
63,3738
63,3685
63,8453
63,8460
63,3688
63,3758
63,8435
63,8423
63,3700
63,3687
63,3724
63,3730
63,3696
63,8430
63,3722
63,8450
63,8438
63,3677
63,8467
63,2603
63,3711
63,8425
63,8469
63,3669
63,3766
63,3690
63,8436
63,2581
63,3720
63,8443
63,3749
63,3708
63,8413
63,3710
63,8442
63,3728
63,3673
63,8403
63,8410
63,3748
63,3745
63,3714
63,3736
63,3679
63,3760
63,8411
63,8432
63,8459
63,8452
63,8446
63,3665
63,3671
63,3681
63,3717
63,3689
63,3703
63,3723
63,3741
63,3705
63,8474
63,3727
63,3697
63,3704
63,3762
63,8444
63,8471
63,3726
64,2581
64,3768
65,3773
65,9185
65,9183
65,3771
65,3777
65,9180
65,9182
65,9181
65,2603
65,3769
65,3675
65,3776
65,9186
65,2581
65,9188
65,8415
65,3770
65,3772
65,839
65,9189
65,9187
65,3774
65,9184
65,3775
66,3781
66,3780
66,3778
66,3782
66,3779
67,3783
67,3784
68,3786
68,3783
68,3787
68,3785
68,3788
68,3789
69,3804
69,3806
69,75
70,3814
70,3811
70,3813
70,3812
70,3808
70,9281
70,3816
70,3818
70,3807
70,9280
70,9278
70,3810
70,9276
70,9277
70,9279
70,3817
70,3819
70,9282
70,3809
70,3815
70,3820
70,3821
71,3807
71,3822
71,3856
72,3882
72,3880
72,3808
72,3862
72,3886
72,3870
72,3675
72,3858
72,3751
72,3834
72,3864
72,8733
72,3866
72,3884
72,3868
72,3857
72,3867
72,8483
72,3878
72,3873
72,3874
72,3859
72,3823
72,3876
72,3872
72,3881
72,3865
72,3860
72,3883
72,8482
72,3879
72,2603
72,3875
72,3877
72,3869
72,3861
72,3863
72,3871
72,3885
73,3888
73,3892
73,3894
73,3891
73,3887
73,3822
73,3890
73,8737
73,3953
73,3893
73,8736
73,3889
74,3895
74,3953
74,8738
74,3896
75,3897
76,3903
76,3910
76,3917
76,8487
76,3915
76,3899
76,3203
76,3887
76,3832
76,3755
76,3668
76,3209
76,3823
76,8490
76,3904
76,3918
76,8486
76,839
76,3905
76,3912
76,8489
76,3900
76,3907
76,3911
76,3921
76,3922
76,3898
76,3920
76,8484
76,3902
76,3913
76,8485
76,8488
76,3908
76,3906
76,3914
76,3919
76,3909
76,3901
76,3916
77,3972
77,3930
77,3938
77,3955
77,3941
77,3842
77,3933
77,3675
77,3959
77,3956
77,3953
77,3943
77,3931
77,3935
77,3948
77,3936
77,3977
77,3968
77,3974
77,3979
77,3951
77,3975
77,3966
77,3932
77,3980
77,3954
77,3927
77,3952
77,3984
77,3937
77,3929
77,3961
77,3973
77,3967
77,3978
77,3982
77,3939
77,3928
77,3926
77,3981
77,3925
77,3965
77,3969
77,3934
77,3944
77,3971
77,3949
77,3960
77,3940
77,3964
77,3877
77,3950
77,3946
77,3942
77,3983
77,3924
77,3976
77,3958
77,3962
77,3957
77,3923
77,3970
77,3947
77,3963
77,3945
78,9218
78,9212
78,9207
78,1335
78,1326
78,3985
78,9206
78,9219
78,1156
78,8464
78,1173
78,1143
78,9210
79,4035
79,4008
79,4005
79,4030
79,4026
79,4040
79,4019
79,4006
79,3990
79,4038
79,4010
79,3993
79,4018
79,4029
79,4041
79,4015
79,4020
79,3996
79,4000
79,4004
79,4025
79,4034
79,3991
79,4016
79,4039
79,4043
79,4009
79,4007
79,4023
79,4036
79,3995
79,4003
79,4024
79,4013
79,4027
79,4002
79,4011
79,4031
79,3999
79,3989
79,4044
79,4032
79,3988
79,3994
79,3987
79,4021
79,4022
79,4037
79,4042
79,4028
79,4012
79,4014
79,3992
79,4033
79,4001
79,4017
79,3998
79,3997
80,4044
80,4045
82,9229
82,2461
82,840
82,9242
82,4210
82,9226
82,9224
82,1928
82,9225
82,4211
82,1927
82,9228
82,9227
83,9229
83,4212
83,9242
83,824
83,4214
83,843
83,870
83,4213
84,4221
84,8609
84,4216
84,4219
84,8610
84,4220
84,8622
84,4217
84,4218
84,8618
84,8607
84,7125
84,8614
84,8620
84,8612
84,4229
84,1293
84,2480
84,4226
84,8621
84,8616
84,8617
84,4227
84,4224
84,4215
84,8605
84,8608
84,4225
84,4228
84,8611
84,8615
84,8613
84,4222
84,8606
84,4223
84,8619
85,4232
85,4230
85,4234
85,4237
85,4236
85,4233
85,4231
85,4235
86,4241
86,4249
86,4252
86,4246
86,4254
86,4242
86,4240
86,4248
86,4238
86,4243
86,4250
86,4247
86,4239
86,4276
86,4251
86,4245
86,4253
87,4279
87,4273
87,4259
87,4248
87,4255
87,4264
87,4247
87,4263
87,4280
87,4317
87,4265
87,4268
87,4257
87,4284
87,4276
87,4285
87,4262
87,3254
87,4287
87,4275
87,4258
87,4270
87,4278
87,4269
87,4288
87,4256
87,3253
87,4281
87,4267
87,4274
87,4290
87,4260
87,4261
87,4271
87,4266
87,4283
87,4286
87,4282
87,4272
87,4291
87,4289
87,4277
88,4292
88,3236
88,4293
89,29
89,283
89,4300
89,3254
89,4297
89,4296
89,4295
89,3321
89,4294
89,4299
89,4301
89,4298
90,4312
90,4307
90,4309
90,4310
90,4313
90,4303
90,4302
90,4311
90,4304
90,4305
90,4308
90,4306
91,4314
92,4322
92,4315
92,4317
92,4320
92,4323
92,4318
92,4244
92,4316
92,4264
92,4239
92,4319
92,4321
93,4328
93,4326
93,4327
93,4323
93,4325
93,4316
93,4239
93,4324
93,4329
94,4337
94,4331
94,4326
94,4327
94,4240
94,4333
94,4330
94,4239
94,4332
94,4334
96,7379
96,4465
96,7392
96,4404
96,4382
96,7353
96,7302
96,4438
96,7328
96,4361
96,7299
96,4388
96,4336
96,7374
96,4360
96,7337
96,4386
96,4478
96,4422
96,4444
96,7356
96,7305
96,4415
96,4428
96,4365
96,7323
96,4364
96,4357
96,7348
96,7377
96,7310
96,4475
96,7385
96,4488
96,7368
96,4362
96,4418
96,7313
96,4473
96,7361
96,4410
96,4354
96,4400
96,4375
96,7294
96,4407
96,4379
96,4420
96,7388
96,7316
96,7344
96,4447
96,4355
96,4480
96,4376
96,4489
96,7306
96,4439
96,7325
96,4492
96,4434
96,7339
96,7383
96,7372
96,4341
96,4373
96,4370
96,7315
96,4405
96,4458
96,4353
96,7327
96,4442
96,4445
96,4486
96,7363
96,4359
96,7347
96,4403
96,4335
96,7318
96,4414
96,7340
96,7365
96,4358
96,7335
96,7329
96,4466
96,7351
96,7384
96,4427
96,7360
96,4389
96,4381
96,4460
96,7373
96,7300
96,7349
96,7357
96,7319
96,4344
96,4343
96,4367
96,4457
96,4356
96,4487
96,4430
96,4485
96,4425
96,4441
96,4472
96,4338
96,4459
96,7333
96,4464
96,4461
96,7321
96,4437
96,7314
96,7382
96,4456
96,7354
96,7355
96,4351
96,4390
96,4402
96,4374
96,4392
96,4347
96,7330
96,4395
96,4377
96,7364
96,7303
96,4479
96,7312
96,4490
96,4363
96,4380
96,7331
96,4426
96,4369
96,4348
96,7322
96,4421
96,4412
96,9625
96,7389
96,4396
96,4399
96,4372
96,7324
96,7376
96,4467
96,7336
96,7341
96,4455
96,4453
96,7326
96,7380
96,7375
96,7309
96,7367
96,7369
96,7359
96,4440
96,4451
96,4483
96,4432
96,4349
96,4409
96,7366
96,4433
96,4452
96,4491
96,4391
96,7346
96,4469
96,4416
96,4470
96,7352
96,4371
96,4378
96,4417
96,4383
96,4346
96,7386
96,7308
96,4411
96,4419
96,7381
96,7311
96,4474
96,7370
96,7332
96,4345
96,7338
96,7317
96,4398
96,4352
96,4429
96,7371
96,4339
96,4401
96,7358
96,7301
96,4424
96,4350
96,4408
96,7350
96,4484
96,7304
96,4454
96,7387
96,7334
96,7307
96,4463
96,7298
96,4471
96,4340
96,4446
96,4413
96,4406
96,4423
96,4366
96,4450
96,4435
96,4462
96,7343
96,4443
96,7342
96,7362
96,4385
96,4397
96,4436
96,4476
96,4387
96,4431
96,7320
96,7378
96,4393
96,4477
96,7390
96,4468
96,4394
96,4481
96,4384
96,4449
96,7391
96,4448
96,4368
96,7345
96,4482
96,4342
97,4509
97,4493
97,4494
97,4507
97,4336
97,4508
101,4497
101,4501
101,4502
101,4496
101,4500
101,4494
101,4495
101,4498
101,4503
101,4499
102,4504
102,4506
102,4505
103,4511
103,4510
104,4760
104,5725
104,5864
104,4793
104,4989
104,5446
104,5192
104,4634
104,4700
104,5806
104,6537
104,6484
104,5270
104,6155
104,4581
104,4872
104,6145
104,5007
104,4810
104,5183
104,5636
104,5692
104,4706
104,5518
104,6161
104,5422
104,5357
104,5473
104,6184
104,6534
104,4604
104,5009
104,4794
104,4993
104,4520
104,5536
104,5178
104,4788
104,5580
104,4541
104,5896
104,6010
104,4931
104,5141
104,4556
104,5647
104,4942
104,4795
104,5011
104,5139
104,6524
104,4635
104,6550
104,6401
104,6188
104,4692
104,4844
104,5631
104,5430
104,5266
104,4821
104,5377
104,6391
104,6127
104,5443
104,5135
104,5895
104,5415
104,5218
104,4590
104,6236
104,4682
104,5884
104,5749
104,6015
104,5482
104,5271
104,4569
104,5442
104,5587
104,6580
104,5926
104,4875
104,5674
104,6062
104,5971
104,4591
104,4707
104,5294
104,4673
104,6114
104,5283
104,4696
104,6379
104,6496
104,5682
104,5227
104,5447
104,5346
104,6009
104,6041
104,5428
104,5799
104,6573
104,5928
104,4919
104,6575
104,6105
104,5198
104,6049
104,5249
104,4617
104,6533
104,4855
104,6472
104,4626
104,4776
104,5679
104,6441
104,5099
104,4568
104,5188
104,6598
104,6589
104,5639
104,5923
104,5254
104,4917
104,5057
104,6118
104,4638
104,5491
104,5577
104,6425
104,4628
104,5079
104,4885
104,4577
104,5668
104,5235
104,5972
104,5599
104,4963
104,5727
104,5927
104,6219
104,5304
104,6497
104,5576
104,5847
104,5370
104,6181
104,5176
104,6611
104,5441
104,4735
104,6102
104,6141
104,5488
104,6176
104,4524
104,6272
104,5030
104,5065
104,5138
104,5247
104,6285
104,5414
104,6400
104,5899
104,4920
104,5842
104,5019
104,5051
104,4791
104,6552
104,6064
104,6570
104,5662
104,6481
104,5145
104,5403
104,6491
104,5040
104,6052
104,6263
104,6037
104,5049
104,4834
104,5023
104,5815
104,6134
104,5318
104,5450
104,5029
104,4879
104,6267
104,6045
104,5941
104,6104
104,6499
104,5875
104,5975
104,5070
104,5859
104,5720
104,6078
104,5786
104,5325
104,5858
104,5522
104,5611
104,5338
104,5127
104,6089
104,5253
104,6449
104,5223
104,6099
104,6039
104,4702
104,5578
104,6266
104,6265
104,5401
104,6546
104,6492
104,6609
104,4836
104,5869
104,6250
104,6277
104,4949
104,5310
104,5900
104,4957
104,5739
104,6153
104,6470
104,6595
104,4990
104,6122
104,6226
104,5915
104,5743
104,6538
104,5490
104,5551
104,4835
104,4910
104,5552
104,4713
104,6413
104,6242
104,5579
104,4636
104,6095
104,5365
104,6121
104,6196
104,4528
104,4595
104,6142
104,4881
104,5630
104,5788
104,4800
104,6132
104,6599
104,5273
104,4792
104,4631
104,6246
104,5628
104,4932
104,5406
104,5700
104,5467
104,4687
104,5409
104,5477
104,5330
104,5885
104,5737
104,6286
104,5202
104,5004
104,4521
104,4852
104,5265
104,5262
104,4854
104,5768
104,6525
104,4891
104,4778
104,5726
104,5317
104,4943
104,6249
104,5954
104,4790
104,6164
104,5565
104,6458
104,6257
104,5334
104,5854
104,5937
104,5462
104,5032
104,5498
104,4698
104,5775
104,5200
104,5211
104,5510
104,5319
104,5480
104,5886
104,5528
104,4605
104,6276
104,5861
104,5828
104,4736
104,6071
104,4611
104,5558
104,5336
104,5797
104,6553
104,5801
104,6258
104,5848
104,4999
104,4600
104,5542
104,6222
104,5158
104,5175
104,5855
104,5723
104,5569
104,5809
104,6209
104,5563
104,4928
104,5496
104,5996
104,5891
104,4971
104,4699
104,5201
104,5746
104,5504
104,4659
104,6245
104,4579
104,4938
104,5615
104,5169
104,5433
104,6034
104,5897
104,6435
104,4618
104,4612
104,5103
104,4663
104,5949
104,4737
104,5635
104,5616
104,4948
104,5174
104,5470
104,5087
104,6199
104,5240
104,6591
104,6453
104,5089
104,5056
104,4562
104,5438
104,5969
104,5714
104,4853
104,5435
104,5748
104,6150
104,5260
104,4814
104,4845
104,5505
104,4995
104,4690
104,6380
104,6394
104,6171
104,5741
104,5661
104,6512
104,5906
104,6036
104,6422
104,6025
104,5966
104,4748
104,5993
104,5245
104,5035
104,5608
104,4796
104,5097
104,5629
104,5983
104,4766
104,6029
104,5641
104,5732
104,5205
104,4970
104,4824
104,4838
104,6408
104,5034
104,6094
104,5623
104,5096
104,5300
